,education_attained,enrollment_status,age,sample_weight,employed
5436,21,0,81.0,15.0,1
5437,21,0,81.0,24.0,1
5438,15,0,58.0,24.0,1
5439,22,0,38.0,27.0,1
5440,19,0,36.0,32.0,1
5441,08,0,12.0,30.0,1
5442,01,0,5.0,25.0,1
5443,14,0,18.0,41.0,1
5444,14,0,87.0,13.0,1
5445,16,0,94.0,1.0,1
5446,13,0,66.0,79.0,1
5447,17,0,40.0,124.0,1
5448,21,0,54.0,14.0,1
5449,20,0,53.0,16.0,0
5450,20,0,23.0,17.0,1
5451,19,0,19.0,21.0,1
5452,20,0,69.0,21.0,1
5453,18,0,36.0,25.0,1
5454,22,0,36.0,13.0,0
5455,22,0,35.0,15.0,1
5456,04,0,7.0,13.0,1
5457,21,0,1.0,16.0,1
5458,18,0,79.0,8.0,1
5459,01,0,31.0,28.0,1
5460,01,0,32.0,44.0,1
5461,11,0,16.0,44.0,1
5462,21,0,94.0,2.0,1
5463,16,0,63.0,19.0,1
5464,08,0,49.0,29.0,1
5465,12,0,29.0,36.0,1
5466,01,0,4.0,38.0,1
5467,16,0,43.0,6.0,0
5468,16,0,27.0,23.0,1
5469,04,0,6.0,20.0,1
5470,21,0,2.0,24.0,1
5471,14,0,28.0,20.0,1
5472,21,0,48.0,24.0,0
5473,22,0,53.0,29.0,1
5474,16,0,78.0,16.0,1
5475,01,0,71.0,14.0,1
5476,16,0,46.0,22.0,1
5477,11,0,59.0,15.0,1
5478,21,0,40.0,25.0,1
5479,13,0,54.0,28.0,1
5480,01,0,51.0,30.0,1
5481,16,0,24.0,37.0,1
5482,16,0,23.0,60.0,1
5483,13,0,17.0,49.0,1
5484,21,0,57.0,15.0,1
5485,21,0,54.0,15.0,1
5486,16,0,48.0,23.0,1
5487,20,0,39.0,32.0,1
5488,16,0,44.0,15.0,1
5489,20,0,47.0,16.0,1
5490,11,0,14.0,13.0,1
5491,20,0,33.0,30.0,1
5492,08,0,11.0,30.0,1
5493,06,0,9.0,29.0,1
5494,21,0,0.0,37.0,1
5495,22,0,34.0,10.0,1
5496,19,0,36.0,10.0,1
5497,21,0,1.0,17.0,1
5498,16,0,30.0,47.0,1
5499,19,0,27.0,44.0,1
5500,24,0,45.0,13.0,1
5501,19,1,28.0,15.0,1
5502,21,0,40.0,23.0,1
5503,18,0,39.0,28.0,1
5504,03,0,6.0,31.0,1
5505,02,0,4.0,28.0,1
5506,15,0,69.0,19.0,1
5507,16,0,57.0,19.0,1
5508,21,0,24.0,15.0,1
5509,21,1,25.0,16.0,1
5510,19,0,51.0,22.0,1
5511,19,0,86.0,2.0,1
5512,16,0,51.0,43.0,1
5513,21,0,24.0,40.0,1
5514,16,0,56.0,22.0,1
5515,16,0,35.0,27.0,1
5516,07,0,10.0,20.0,1
5517,20,0,43.0,25.0,1
5518,19,0,81.0,13.0,1
5519,21,0,86.0,17.0,1
5520,16,0,85.0,24.0,1
5521,16,0,75.0,11.0,1
5522,16,0,72.0,9.0,1
5523,17,0,46.0,35.0,1
5524,19,0,50.0,15.0,1
5525,16,0,55.0,15.0,1
5526,16,0,38.0,18.0,1
5527,16,0,43.0,14.0,1
5528,11,0,15.0,14.0,1
5529,01,0,3.0,13.0,1
5530,21,0,0.0,14.0,1
5531,16,0,76.0,26.0,1
5532,16,0,71.0,20.0,1
5533,21,0,54.0,8.0,1
5534,16,0,55.0,23.0,1
5535,21,1,86.0,12.0,0
5536,16,0,53.0,11.0,1
5537,16,0,35.0,34.0,1
5538,03,0,7.0,38.0,1
5539,16,0,18.0,36.0,1
5540,16,0,75.0,7.0,1
5541,16,0,74.0,6.0,1
5542,19,0,45.0,47.0,1
5543,21,0,39.0,14.0,1
5544,22,0,38.0,16.0,0
5545,06,0,9.0,13.0,1
5546,04,0,7.0,16.0,1
5547,21,0,82.0,18.0,1
5548,20,0,46.0,16.0,0
5549,18,0,24.0,17.0,1
5550,16,0,54.0,18.0,1
5551,16,0,66.0,13.0,1
5552,01,0,6.0,12.0,1
5553,09,0,41.0,50.0,1
5554,11,0,35.0,47.0,1
5555,09,0,12.0,49.0,1
5556,06,0,10.0,53.0,1
5557,04,0,8.0,49.0,1
5558,19,1,55.0,2.0,1
5559,16,0,33.0,11.0,1
5560,09,0,13.0,11.0,1
5561,17,0,33.0,11.0,1
5562,16,0,72.0,15.0,1
5563,16,0,68.0,13.0,1
5564,16,0,19.0,48.0,1
5565,01,0,39.0,45.0,1
5566,21,0,72.0,1.0,1
5567,19,0,57.0,11.0,1
5568,21,0,51.0,17.0,1
5569,18,0,58.0,14.0,1
5570,18,0,56.0,20.0,1
5571,01,0,4.0,20.0,1
5572,19,0,35.0,15.0,1
5573,19,0,36.0,16.0,1
5574,06,0,9.0,13.0,1
5575,03,0,6.0,13.0,1
5576,18,0,30.0,22.0,1
5577,19,0,31.0,21.0,1
5578,21,0,1.0,22.0,1
5579,21,0,41.0,20.0,1
5580,21,0,41.0,19.0,1
5581,18,0,49.0,19.0,1
5582,18,0,51.0,27.0,1
5583,18,0,50.0,20.0,1
5584,19,0,24.0,20.0,1
5585,23,0,50.0,22.0,1
5586,22,0,53.0,23.0,1
5587,21,0,64.0,22.0,1
5588,16,0,61.0,22.0,1
5589,21,0,55.0,20.0,1
5590,17,0,30.0,17.0,1
5591,19,1,63.0,35.0,1
5592,18,0,45.0,6.0,1
5593,21,0,33.0,13.0,1
5594,16,0,62.0,15.0,1
5595,22,0,51.0,21.0,1
5596,22,0,53.0,26.0,1
5597,19,0,19.0,11.0,1
5598,13,0,16.0,11.0,1
5599,09,0,13.0,13.0,1
5600,19,0,31.0,21.0,1
5601,07,0,10.0,25.0,1
5602,04,0,7.0,25.0,1
5603,01,0,5.0,25.0,1
5604,01,0,3.0,56.0,1
5605,21,0,69.0,18.0,1
5606,22,0,45.0,17.0,0
5607,12,0,15.0,15.0,1
5608,21,0,58.0,14.0,1
5609,16,0,59.0,16.0,1
5610,21,0,22.0,18.0,1
5611,16,0,94.0,18.0,1
5612,16,0,66.0,16.0,1
5613,08,0,70.0,17.0,1
5614,16,0,71.0,10.0,1
5615,15,0,28.0,21.0,1
5616,21,0,0.0,22.0,1
5617,19,0,22.0,23.0,1
5618,22,0,80.0,17.0,1
5619,19,0,74.0,13.0,1
5620,23,0,33.0,17.0,1
5621,21,0,36.0,19.0,1
5622,17,0,23.0,22.0,1
5623,17,0,56.0,3.0,1
5624,23,0,63.0,23.0,1
5625,22,0,39.0,15.0,1
5626,21,0,43.0,15.0,1
5627,21,0,1.0,16.0,1
5628,21,0,49.0,16.0,1
5629,20,0,49.0,20.0,1
5630,16,0,87.0,13.0,1
5631,16,0,73.0,18.0,1
5632,19,0,60.0,23.0,1
5633,20,0,29.0,28.0,1
5634,22,0,33.0,68.0,1
5635,22,0,33.0,78.0,1
5636,21,0,1.0,56.0,1
5637,18,0,42.0,11.0,1
5638,21,0,40.0,11.0,1
5639,19,0,58.0,26.0,1
5640,20,0,52.0,15.0,1
5641,18,0,72.0,28.0,1
5642,21,0,72.0,26.0,1
5643,22,0,34.0,23.0,1
5644,19,0,34.0,22.0,1
5645,16,0,66.0,10.0,1
5646,01,0,61.0,25.0,1
5647,01,0,55.0,21.0,1
5648,16,0,48.0,28.0,1
5649,16,0,43.0,22.0,1
5650,01,0,4.0,63.0,1
5651,19,0,30.0,42.0,1
5652,19,0,37.0,43.0,1
5653,07,0,11.0,30.0,1
5654,19,0,55.0,50.0,1
5655,21,0,65.0,16.0,1
5656,21,0,63.0,14.0,1
5657,19,0,90.0,19.0,1
5658,21,0,89.0,12.0,1
5659,16,0,57.0,4.0,0
5660,19,0,37.0,3.0,1
5661,16,0,27.0,2.0,0
5662,18,0,27.0,4.0,1
5663,21,0,42.0,25.0,1
5664,08,0,11.0,20.0,1
5665,21,0,48.0,8.0,1
5666,22,0,70.0,15.0,1
5667,23,0,33.0,14.0,1
5668,21,0,79.0,9.0,1
5669,12,0,82.0,14.0,1
5670,16,0,54.0,27.0,1
5671,19,0,42.0,15.0,1
5672,21,0,37.0,14.0,1
5673,17,0,19.0,14.0,1
5674,06,0,10.0,15.0,1
5675,07,0,10.0,12.0,1
5676,05,0,9.0,15.0,1
5677,19,0,24.0,13.0,1
5678,19,0,26.0,13.0,1
5679,16,0,30.0,15.0,1
5680,05,1,7.0,20.0,1
5681,21,0,2.0,17.0,1
5682,16,1,29.0,19.0,1
5683,21,0,52.0,15.0,1
5684,18,0,52.0,8.0,1
5685,14,0,18.0,6.0,1
5686,11,0,15.0,16.0,1
5687,01,0,50.0,16.0,1
5688,19,0,28.0,12.0,1
5689,21,0,27.0,11.0,1
5690,01,0,3.0,14.0,1
5691,21,0,1.0,14.0,1
5692,18,0,94.0,1.0,1
5693,16,0,57.0,3.0,1
5694,22,0,61.0,24.0,1
5695,24,0,55.0,24.0,1
5696,16,0,28.0,16.0,1
5697,19,0,28.0,14.0,1
5698,19,0,73.0,12.0,1
5699,01,0,48.0,21.0,1
5700,01,0,41.0,19.0,1
5701,16,0,20.0,21.0,1
5702,15,0,17.0,19.0,1
5703,03,0,7.0,18.0,1
5704,01,0,27.0,29.0,1
5705,01,0,21.0,21.0,1
5706,19,0,45.0,18.0,1
5707,19,0,64.0,17.0,1
5708,16,0,41.0,20.0,1
5709,10,0,13.0,15.0,1
5710,04,0,8.0,16.0,1
5711,15,0,57.0,8.0,1
5712,21,0,40.0,12.0,1
5713,19,0,39.0,14.0,1
5714,01,0,3.0,23.0,1
5715,21,0,64.0,14.0,1
5716,22,0,62.0,14.0,0
5717,17,0,30.0,60.0,1
5718,16,0,31.0,39.0,1
5719,12,0,15.0,31.0,1
5720,01,0,4.0,38.0,1
5721,20,0,47.0,25.0,1
5722,18,0,48.0,25.0,1
5723,16,0,53.0,26.0,1
5724,22,0,55.0,13.0,0
5725,21,0,54.0,17.0,1
5726,20,0,54.0,20.0,1
5727,16,0,37.0,18.0,1
5728,16,0,30.0,15.0,1
5729,07,0,10.0,13.0,1
5730,02,0,5.0,14.0,1
5731,16,0,59.0,14.0,0
5732,22,0,64.0,22.0,1
5733,18,0,20.0,14.0,1
5734,18,0,21.0,11.0,1
5735,22,0,68.0,13.0,1
5736,23,0,66.0,14.0,1
5737,22,0,47.0,15.0,1
5738,21,0,46.0,13.0,1
5739,19,0,19.0,16.0,1
5740,14,0,17.0,14.0,1
5741,11,0,13.0,13.0,1
5742,21,0,2.0,1.0,1
5743,16,0,57.0,10.0,1
5744,10,0,13.0,9.0,1
5745,08,0,12.0,6.0,1
5746,06,0,9.0,9.0,1
5747,17,0,50.0,11.0,1
5748,19,0,55.0,2.0,1
5749,19,0,54.0,25.0,1
5750,19,0,56.0,24.0,1
5751,12,0,16.0,24.0,1
5752,19,0,78.0,14.0,1
5753,19,0,36.0,24.0,1
5754,11,0,13.0,22.0,1
5755,09,0,12.0,22.0,1
5756,21,0,62.0,80.0,1
5757,01,1,69.0,11.0,1
5758,21,0,54.0,20.0,1
5759,20,0,60.0,23.0,1
5760,23,0,70.0,27.0,1
5761,16,0,57.0,13.0,1
5762,14,1,68.0,13.0,1
5763,20,0,48.0,28.0,1
5764,20,0,44.0,27.0,1
5765,11,0,13.0,30.0,1
5766,06,0,9.0,25.0,1
5767,20,0,42.0,9.0,1
5768,20,0,46.0,9.0,1
5769,09,0,11.0,9.0,1
5770,06,0,9.0,9.0,1
5771,19,0,46.0,55.0,1
5772,15,0,38.0,50.0,1
5773,14,0,18.0,65.0,1
5774,16,0,18.0,17.0,1
5775,20,0,18.0,20.0,1
5776,21,0,45.0,14.0,1
5777,19,0,49.0,13.0,0
5778,13,0,15.0,11.0,1
5779,11,0,13.0,13.0,1
5780,20,0,49.0,15.0,1
5781,19,0,50.0,15.0,1
5782,15,0,17.0,15.0,1
5783,13,0,15.0,13.0,1
5784,16,0,54.0,106.0,1
5785,16,0,28.0,132.0,1
5786,21,0,71.0,14.0,1
5787,19,0,68.0,11.0,1
5788,16,0,84.0,14.0,1
5789,11,0,81.0,1.0,1
5790,19,0,63.0,17.0,1
5791,18,0,44.0,24.0,1
5792,11,1,14.0,19.0,1
5793,10,1,13.0,18.0,1
5794,18,0,69.0,18.0,1
5795,19,0,60.0,8.0,1
5796,21,0,44.0,15.0,1
5797,15,0,39.0,49.0,1
5798,20,0,30.0,11.0,1
5799,18,0,60.0,16.0,1
5800,16,0,68.0,14.0,1
5801,21,0,36.0,14.0,1
5802,23,0,36.0,19.0,1
5803,01,0,3.0,14.0,1
5804,21,0,56.0,20.0,0
5805,19,0,55.0,11.0,1
5806,19,0,34.0,16.0,1
5807,19,0,30.0,16.0,1
5808,02,0,6.0,15.0,1
5809,01,0,4.0,19.0,1
5810,20,0,55.0,26.0,1
5811,20,0,56.0,27.0,1
5812,16,0,31.0,34.0,1
5813,16,0,66.0,21.0,1
5814,21,0,23.0,9.0,1
5815,19,0,23.0,10.0,1
5816,17,1,49.0,34.0,1
5817,20,0,25.0,13.0,1
5818,21,0,33.0,13.0,1
5819,24,0,81.0,17.0,1
5820,21,0,48.0,13.0,1
5821,21,0,56.0,10.0,1
5822,20,0,25.0,12.0,1
5823,16,0,87.0,15.0,1
5824,23,1,46.0,24.0,1
5825,18,1,78.0,14.0,1
5826,19,0,86.0,14.0,1
5827,19,0,77.0,25.0,1
5828,16,0,75.0,24.0,1
5829,21,0,70.0,15.0,0
5830,19,0,68.0,15.0,1
5831,19,0,72.0,12.0,1
5832,21,0,60.0,43.0,1
5833,21,0,64.0,43.0,1
5834,19,0,20.0,61.0,1
5835,20,0,24.0,77.0,1
5836,19,0,37.0,14.0,1
5837,19,1,34.0,6.0,1
5838,07,1,10.0,16.0,1
5839,13,1,17.0,16.0,1
5840,12,1,14.0,17.0,1
5841,16,0,42.0,27.0,1
5842,17,0,24.0,26.0,1
5843,18,0,21.0,26.0,1
5844,16,0,90.0,18.0,1
5845,20,0,37.0,18.0,1
5846,16,0,35.0,17.0,0
5847,06,0,9.0,17.0,1
5848,03,0,6.0,16.0,1
5849,22,0,83.0,15.0,1
5850,21,0,0.0,22.0,1
5851,18,0,48.0,4.0,1
5852,18,0,35.0,22.0,1
5853,19,0,28.0,23.0,1
5854,16,0,57.0,4.0,1
5855,20,0,54.0,22.0,1
5856,19,0,65.0,30.0,1
5857,19,0,55.0,8.0,1
5858,16,1,24.0,9.0,1
5859,14,0,74.0,13.0,1
5860,21,0,48.0,41.0,1
5861,22,0,49.0,37.0,1
5862,12,0,15.0,45.0,1
5863,08,0,11.0,36.0,1
5864,20,0,42.0,15.0,1
5865,17,0,24.0,18.0,1
5866,18,0,30.0,17.0,1
5867,03,0,5.0,14.0,1
5868,01,0,3.0,18.0,1
5869,03,0,6.0,18.0,1
5870,02,0,4.0,19.0,1
5871,16,0,68.0,12.0,1
5872,21,0,30.0,23.0,1
5873,22,0,32.0,21.0,0
5874,21,0,2.0,22.0,1
5875,22,0,43.0,11.0,1
5876,19,0,39.0,12.0,1
5877,07,0,10.0,10.0,1
5878,07,0,10.0,10.0,1
5879,04,0,7.0,11.0,1
5880,21,0,26.0,17.0,0
5881,22,0,27.0,14.0,1
5882,19,0,58.0,13.0,1
5883,16,0,40.0,17.0,1
5884,19,0,39.0,71.0,1
5885,21,1,27.0,42.0,1
5886,07,1,9.0,32.0,1
5887,04,1,7.0,32.0,1
5888,01,1,5.0,32.0,1
5889,01,1,3.0,41.0,1
5890,14,0,94.0,11.0,1
5891,22,0,50.0,33.0,1
5892,18,0,47.0,26.0,1
5893,12,0,16.0,23.0,1
5894,10,0,14.0,21.0,1
5895,18,0,51.0,11.0,1
5896,23,0,63.0,13.0,1
5897,22,0,63.0,13.0,1
5898,16,0,41.0,86.0,1
5899,15,0,45.0,35.0,1
5900,17,0,45.0,36.0,1
5901,22,0,30.0,45.0,0
5902,20,0,33.0,18.0,1
5903,21,0,43.0,14.0,1
5904,21,0,37.0,13.0,1
5905,04,0,8.0,12.0,1
5906,02,0,4.0,13.0,1
5907,21,0,34.0,15.0,1
5908,20,0,26.0,15.0,1
5909,21,0,2.0,15.0,1
5910,19,0,40.0,15.0,1
5911,21,0,46.0,14.0,1
5912,21,0,39.0,12.0,1
5913,21,0,39.0,13.0,1
5914,03,0,6.0,12.0,1
5915,21,0,89.0,16.0,1
5916,16,0,26.0,20.0,1
5917,19,0,25.0,38.0,1
5918,20,0,43.0,26.0,1
5919,01,0,57.0,26.0,1
5920,20,1,32.0,28.0,1
5921,16,0,21.0,25.0,1
5922,20,0,48.0,11.0,1
5923,10,0,49.0,16.0,1
5924,21,0,67.0,13.0,1
5925,16,0,68.0,12.0,1
5926,11,0,86.0,19.0,1
5927,21,0,48.0,25.0,1
5928,19,0,19.0,22.0,1
5929,24,0,38.0,13.0,1
5930,24,0,33.0,13.0,1
5931,19,0,59.0,26.0,1
5932,19,0,30.0,42.0,1
5933,19,0,28.0,53.0,1
5934,01,0,5.0,52.0,1
5935,22,0,55.0,51.0,1
5936,20,0,39.0,54.0,1
5937,19,0,41.0,48.0,1
5938,21,0,2.0,58.0,1
5939,19,0,56.0,22.0,1
5940,22,0,36.0,23.0,1
5941,21,0,62.0,21.0,1
5942,21,0,58.0,22.0,1
5943,14,0,38.0,20.0,1
5944,13,0,16.0,18.0,1
5945,07,0,11.0,16.0,1
5946,18,0,64.0,13.0,1
5947,21,0,86.0,15.0,1
5948,18,0,55.0,14.0,1
5949,16,0,59.0,10.0,1
5950,20,0,57.0,10.0,1
5951,09,0,15.0,9.0,1
5952,07,0,12.0,10.0,1
5953,05,0,7.0,9.0,1
5954,16,0,60.0,3.0,1
5955,20,0,63.0,12.0,1
5956,19,0,50.0,12.0,1
5957,08,0,11.0,14.0,1
5958,18,0,33.0,16.0,1
5959,18,0,37.0,16.0,1
5960,21,0,65.0,17.0,1
5961,16,0,34.0,25.0,1
5962,19,0,69.0,28.0,1
5963,17,0,72.0,31.0,1
5964,20,0,58.0,25.0,1
5965,20,0,36.0,14.0,1
5966,06,0,9.0,13.0,1
5967,19,0,36.0,16.0,1
5968,01,0,60.0,1.0,1
5969,21,0,25.0,11.0,1
5970,21,0,22.0,13.0,1
5971,21,0,22.0,14.0,1
5972,21,0,22.0,14.0,1
5973,18,0,87.0,20.0,1
5974,19,0,63.0,12.0,1
5975,21,0,73.0,24.0,0
5976,16,0,62.0,22.0,1
5977,19,0,47.0,24.0,1
5978,18,0,49.0,27.0,0
5979,20,0,23.0,27.0,1
5980,21,0,21.0,12.0,1
5981,16,1,20.0,28.0,1
5982,19,0,21.0,24.0,1
5983,16,1,17.0,25.0,1
5984,22,0,53.0,16.0,0
5985,20,0,55.0,16.0,1
5986,21,0,28.0,12.0,1
5987,21,0,26.0,13.0,1
5988,21,0,61.0,21.0,0
5989,23,0,63.0,20.0,1
5990,19,0,48.0,26.0,1
5991,16,0,49.0,22.0,1
5992,03,0,6.0,19.0,1
5993,02,0,4.0,25.0,1
5994,20,0,42.0,21.0,1
5995,16,0,62.0,22.0,1
5996,16,0,72.0,26.0,1
5997,20,0,68.0,22.0,1
5998,11,0,83.0,2.0,1
5999,18,0,61.0,20.0,1
6000,21,0,26.0,14.0,1
6001,21,0,31.0,14.0,1
6002,19,0,47.0,24.0,1
6003,16,0,46.0,20.0,1
6004,16,0,58.0,19.0,1
6005,16,0,56.0,21.0,1
6006,22,0,32.0,28.0,1
6007,21,0,30.0,28.0,1
6008,20,0,21.0,26.0,1
6009,16,0,18.0,27.0,1
6010,21,0,85.0,2.0,1
6011,16,0,53.0,19.0,1
6012,21,0,37.0,14.0,1
6013,20,0,40.0,14.0,1
6014,06,0,9.0,12.0,1
6015,04,0,7.0,12.0,1
6016,14,0,18.0,14.0,1
6017,19,0,23.0,8.0,1
6018,21,0,28.0,8.0,1
6019,22,0,59.0,34.0,1
6020,22,0,57.0,33.0,1
6021,18,0,44.0,15.0,1
6022,20,0,45.0,15.0,1
6023,03,0,6.0,12.0,1
6024,16,0,26.0,18.0,1
6025,19,0,55.0,11.0,1
6026,19,0,58.0,12.0,1
6027,16,0,62.0,25.0,1
6028,21,0,29.0,26.0,1
6029,19,0,27.0,26.0,1
6030,24,0,55.0,29.0,1
6031,19,1,55.0,23.0,1
6032,16,1,55.0,30.0,1
6033,21,1,55.0,30.0,1
6034,19,0,25.0,14.0,1
6035,04,0,7.0,14.0,1
6036,02,0,5.0,14.0,1
6037,21,0,1.0,14.0,1
6038,16,1,32.0,18.0,1
6039,16,0,53.0,12.0,1
6040,16,0,46.0,11.0,1
6041,19,0,50.0,4.0,1
6042,21,0,50.0,4.0,1
6043,16,0,73.0,11.0,1
6044,16,0,65.0,10.0,1
6045,14,0,48.0,10.0,1
6046,20,0,85.0,17.0,1
6047,22,1,63.0,16.0,1
6048,22,0,59.0,24.0,1
6049,22,0,58.0,37.0,1
6050,16,1,77.0,24.0,1
6051,19,0,74.0,22.0,1
6052,20,0,35.0,13.0,1
6053,16,0,31.0,14.0,1
6054,05,0,9.0,14.0,1
6055,04,0,7.0,14.0,1
6056,20,0,34.0,25.0,1
6057,02,0,5.0,24.0,1
6058,20,0,31.0,28.0,1
6059,19,0,37.0,41.0,1
6060,11,0,15.0,44.0,1
6061,06,0,9.0,37.0,1
6062,04,0,7.0,37.0,1
6063,15,0,53.0,21.0,1
6064,19,0,53.0,17.0,0
6065,19,0,22.0,17.0,1
6066,15,0,20.0,17.0,1
6067,14,0,17.0,15.0,1
6068,21,0,2.0,17.0,1
6069,21,0,2.0,17.0,1
6070,01,0,39.0,7.0,1
6071,19,0,49.0,32.0,1
6072,19,0,50.0,28.0,1
6073,11,0,14.0,32.0,1
6074,18,0,70.0,37.0,1
6075,21,0,27.0,31.0,1
6076,01,0,4.0,25.0,1
6077,16,0,30.0,31.0,1
6078,04,0,7.0,26.0,1
6079,23,0,66.0,11.0,1
6080,19,0,22.0,11.0,1
6081,19,0,21.0,11.0,1
6082,09,0,37.0,41.0,1
6083,12,0,31.0,43.0,1
6084,09,0,12.0,30.0,1
6085,06,0,9.0,29.0,1
6086,04,0,7.0,30.0,1
6087,19,0,46.0,20.0,1
6088,21,0,34.0,25.0,1
6089,05,0,8.0,18.0,1
6090,20,0,41.0,26.0,1
6091,12,0,16.0,24.0,1
6092,08,0,12.0,24.0,1
6093,19,0,32.0,15.0,1
6094,11,0,25.0,46.0,1
6095,19,0,43.0,41.0,1
6096,16,0,41.0,36.0,1
6097,09,0,12.0,15.0,1
6098,07,0,9.0,18.0,1
6099,19,0,59.0,12.0,1
6100,19,0,53.0,14.0,1
6101,21,0,24.0,18.0,1
6102,19,0,83.0,18.0,0
6103,21,0,56.0,15.0,1
6104,19,0,61.0,15.0,1
6105,19,0,55.0,13.0,0
6106,20,0,63.0,26.0,1
6107,22,0,61.0,24.0,1
6108,19,0,22.0,29.0,1
6109,19,0,45.0,18.0,1
6110,21,0,46.0,18.0,1
6111,07,0,10.0,16.0,1
6112,01,0,4.0,15.0,1
6113,21,0,71.0,24.0,1
6114,23,0,57.0,27.0,1
6115,19,0,21.0,26.0,1
6116,12,0,16.0,26.0,1
6117,10,0,13.0,24.0,1
6118,20,0,82.0,13.0,1
6119,18,0,75.0,13.0,1
6120,19,0,94.0,1.0,1
6121,19,0,28.0,27.0,1
6122,21,0,29.0,21.0,1
6123,18,0,80.0,4.0,1
6124,19,0,34.0,23.0,1
6125,19,0,42.0,19.0,1
6126,22,0,43.0,11.0,1
6127,18,0,48.0,12.0,1
6128,16,0,37.0,53.0,1
6129,09,0,13.0,37.0,1
6130,02,0,6.0,38.0,1
6131,20,0,35.0,45.0,1
6132,21,0,66.0,20.0,1
6133,22,0,49.0,30.0,1
6134,20,0,20.0,28.0,1
6135,19,0,18.0,30.0,1
6136,21,0,42.0,13.0,1
6137,21,0,42.0,14.0,1
6138,16,0,80.0,17.0,1
6139,21,0,64.0,14.0,1
6140,19,0,63.0,13.0,0
6141,19,0,63.0,35.0,0
6142,16,0,32.0,14.0,1
6143,21,0,34.0,15.0,1
6144,21,0,0.0,18.0,1
6145,22,0,51.0,25.0,1
6146,21,0,60.0,15.0,1
6147,20,0,56.0,13.0,1
6148,22,0,29.0,17.0,1
6149,16,0,24.0,14.0,1
6150,16,0,44.0,15.0,1
6151,18,0,47.0,16.0,1
6152,19,0,60.0,40.0,1
6153,16,0,45.0,50.0,1
6154,18,0,66.0,24.0,1
6155,16,0,65.0,19.0,1
6156,19,0,69.0,16.0,1
6157,20,0,60.0,16.0,1
6158,18,0,56.0,22.0,1
6159,17,0,21.0,20.0,1
6160,14,0,18.0,56.0,1
6161,21,0,53.0,26.0,1
6162,21,0,74.0,19.0,1
6163,23,0,75.0,23.0,1
6164,16,0,53.0,21.0,1
6165,15,1,52.0,19.0,1
6166,15,0,64.0,18.0,1
6167,16,0,46.0,22.0,1
6168,16,0,46.0,81.0,1
6169,19,0,63.0,17.0,1
6170,21,0,49.0,61.0,1
6171,22,0,68.0,15.0,1
6172,20,0,67.0,12.0,1
6173,21,0,46.0,20.0,1
6174,21,0,45.0,23.0,1
6175,11,0,15.0,21.0,1
6176,07,0,11.0,22.0,1
6177,18,0,41.0,16.0,1
6178,19,0,42.0,15.0,1
6179,16,0,18.0,17.0,1
6180,08,0,11.0,15.0,1
6181,05,0,8.0,14.0,1
6182,21,0,30.0,30.0,1
6183,19,1,30.0,42.0,1
6184,20,0,58.0,15.0,0
6185,21,0,61.0,14.0,1
6186,19,0,50.0,25.0,1
6187,16,0,49.0,33.0,1
6188,16,0,52.0,27.0,1
6189,16,0,79.0,29.0,1
6190,20,0,30.0,20.0,1
6191,19,0,33.0,22.0,1
6192,19,0,36.0,63.0,1
6193,06,0,9.0,55.0,1
6194,04,0,7.0,64.0,1
6195,09,0,32.0,69.0,1
6196,21,0,48.0,21.0,1
6197,21,0,50.0,22.0,1
6198,13,0,15.0,24.0,1
6199,21,0,28.0,17.0,1
6200,16,0,56.0,13.0,1
6201,17,0,40.0,13.0,1
6202,18,0,31.0,15.0,1
6203,18,0,74.0,25.0,1
6204,19,0,66.0,29.0,1
6205,19,0,65.0,34.0,1
6206,20,0,60.0,17.0,1
6207,19,0,60.0,32.0,0
6208,16,0,21.0,32.0,1
6209,21,0,39.0,14.0,1
6210,23,0,40.0,13.0,1
6211,14,0,17.0,17.0,1
6212,09,0,12.0,12.0,1
6213,04,0,7.0,12.0,1
6214,21,0,34.0,12.0,1
6215,22,0,34.0,13.0,1
6216,03,1,4.0,11.0,1
6217,21,0,2.0,11.0,1
6218,16,0,20.0,66.0,1
6219,21,0,1.0,64.0,1
6220,12,0,21.0,75.0,1
6221,21,0,1.0,68.0,1
6222,19,0,68.0,2.0,1
6223,18,0,65.0,15.0,1
6224,16,0,76.0,16.0,1
6225,22,0,78.0,15.0,1
6226,22,0,41.0,17.0,1
6227,18,0,38.0,18.0,1
6228,02,0,6.0,15.0,1
6229,21,0,2.0,16.0,1
6230,11,0,15.0,16.0,1
6231,19,0,94.0,22.0,1
6232,16,0,34.0,16.0,1
6233,19,0,46.0,53.0,1
6234,21,0,67.0,19.0,1
6235,21,0,67.0,21.0,1
6236,16,1,90.0,15.0,1
6237,16,0,65.0,76.0,1
6238,16,0,65.0,87.0,1
6239,21,0,52.0,14.0,1
6240,19,0,53.0,14.0,1
6241,20,0,72.0,4.0,1
6242,13,0,30.0,13.0,1
6243,08,0,33.0,9.0,1
6244,01,0,4.0,14.0,1
6245,21,0,47.0,20.0,1
6246,22,0,47.0,25.0,1
6247,21,0,25.0,19.0,1
6248,18,1,43.0,72.0,1
6249,15,0,65.0,12.0,1
6250,11,0,60.0,15.0,1
6251,21,0,29.0,19.0,1
6252,16,0,33.0,22.0,1
6253,16,0,33.0,20.0,1
6254,18,0,50.0,4.0,1
6255,16,1,50.0,4.0,1
6256,13,0,16.0,4.0,1
6257,11,0,15.0,4.0,1
